feature,importance_mean,importance_std
hold_1367_finish,4.2192754204473104e-05,2.5443188103192602e-05
hold_1102_foot,4.125046064786808e-05,2.70047654815218e-05
hold_1292_hand,4.089020969861856e-05,0.00020032029847354024
hold_1248_foot,4.023898002269988e-05,3.285498960855352e-05
hold_1274_foot,4.0117018655672075e-05,4.6061939110144146e-05
hold_1373_hand,4.001544359075737e-05,9.731802565432891e-05
hold_1569_foot,3.966468357037289e-05,5.0056022791325715e-05
hold_1247_foot,3.95124899938537e-05,2.963436749539028e-05
hold_1484_start,3.910368366297767e-05,2.559937004817189e-05
hold_1355_finish,3.8712759392001137e-05,1.534045509218537e-05
hold_1262_hand,3.8008959415058995e-05,4.078918276054303e-05
hold_1252_start,3.607818123316786e-05,2.361871377676099e-05
hold_1204_hand,3.572477846800481e-05,0.00031946096057189463
hold_1171_hand,3.5354688884181586e-05,1.730825694048132e-05
hold_1288_foot,3.396030506277459e-05,2.161110322172239e-05
hold_1352_finish,3.387602429743009e-05,0.00010162807289217923
hold_4686_start,3.318311228706072e-05,3.318311228706073e-05
hold_1248_start,3.260777882447829e-05,6.521555764887333e-05
hold_1209_hand,3.212192554273852e-05,8.252272089402483e-05
hold_1121_start,3.185825560370059e-05,1.819411754117313e-05
hold_1127_foot,3.1729933926571976e-05,3.3025562310090346e-05
hold_1294_finish,3.0486557265541057e-05,4.656898544931594e-05
hold_1504_start,3.0354401957910503e-05,6.070880391562672e-05
hold_1374_hand,3.0231094175947604e-05,0.00022076227274260988
hold_1454_foot,3.0154352696620813e-05,0.0002247134325778424
hold_1226_hand,2.974356520055732e-05,4.0340720314408526e-05
hold_4746_hand,2.94796281878007e-05,3.610502343353983e-05
hold_1245_start,2.932978991645463e-05,2.9329789916410223e-05
hold_4780_start,2.90496050674216e-05,8.484868286272592e-05
hold_1378_hand,2.8812758428009565e-05,2.6870191000250262e-05
hold_1173_start,2.8685200437639224e-05,0.00017352344299429882
hold_1301_foot,2.8526946427565036e-05,2.852694642756504e-05
hold_1584_foot,2.8362733223818992e-05,6.053670151494217e-05
hold_1294_foot,2.8334694532361483e-05,2.8334694532361483e-05
hold_1094_foot,2.775804492836098e-05,1.8171906004028466e-05
hold_1571_foot,2.7536443584019744e-05,2.3995434210821856e-05
hold_1286_foot,2.721905166627181e-05,1.781905208651492e-05
hold_1580_foot,2.698229974500421e-05,3.304643323104449e-05
hold_1392_hand,2.6402292931448913e-05,1.5862192293135162e-05
hold_1114_start,2.6129521882301e-05,1.903356313689062e-05
hold_1511_foot,2.5215411443979542e-05,0.001592000162917748
hold_1347_finish,2.465969860752093e-05,0.00015588930445891127
hold_1114_foot,2.4551383199611364e-05,3.750285730936206e-05
hold_1385_finish,2.4550787299282283e-05,1.1515339966351876e-05
hold_1206_hand,2.3696572441456177e-05,0.00015750770558143335
hold_1598_foot,2.3490359886046976e-05,2.7249617468327502e-05
hold_1100_start,2.3390731296113466e-05,2.3390731296113466e-05
hold_4687_start,2.3205298691242325e-05,2.842057056116367e-05
